judg_2010_10,er_pm,21,Section 50(1)(a) defines,293,317,Drafting Of Charges If we might go back to the basics the charge sheet should indicate not just the law under which the accused is charged but exactly what conduct is complained about. In the instant case we think there is a problem regarding the section under which the applicant is charged. Section 50(1)(a) defines a seditious intent. Section 51 (1) creates seditious offences. Paragraph (a) creates offences in relation to acts. Paragraph (b) creates offences in relation to words. Considering that the statement of offence talks of the applicant uttering seditious words it is clear that paragraph (a) is most likely out of There is also a problem about exactly what conduct of the applicant is complained of. Such is the problem's extent the charge against the applicant
judg_2010_10,er_pm,21,Section 51 (1) creates,338,360,Drafting Of Charges If we might go back to the basics the charge sheet should indicate not just the law under which the accused is charged but exactly what conduct is complained about. In the instant case we think there is a problem regarding the section under which the applicant is charged. Section 50(1)(a) defines a seditious intent. Section 51 (1) creates seditious offences. Paragraph (a) creates offences in relation to acts. Paragraph (b) creates offences in relation to words. Considering that the statement of offence talks of the applicant uttering seditious words it is clear that paragraph (a) is most likely out of There is also a problem about exactly what conduct of the applicant is complained of. Such is the problem's extent the charge against the applicant
judg_2010_10,er_pm,22,Sections 51 and 50 of,29,50, might be bad for duplicity. Sections 51 and 50 of the Penal Code under which the applicant is charged talk not just of uttering words of a seditious nature but the purport thereof. Any charge against an accused should therefore allege not just the alleged seditious words but also the alleged effect of such words. One may thus be accused of uttering seditious words with intent to cause disaffection. The charge before the subordinate court alleges that:
judg_2010_10,er_pm,22,the Penal Code,51,65, might be bad for duplicity. Sections 51 and 50 of the Penal Code under which the applicant is charged talk not just of uttering words of a seditious nature but the purport thereof. Any charge against an accused should therefore allege not just the alleged seditious words but also the alleged effect of such words. One may thus be accused of uttering seditious words with intent to cause disaffection. The charge before the subordinate court alleges that:
judg_2010_10,er_pm,28,sections 202 or 230,737,756,"Summoning Of Witnesses The law is clear and we have cited it above. A witness duly summoned should attend court on the appointed day without fail. If he fails without good cause the court may issue a warrant for such a witness' arrest. It is important however to differentiate between a witness' attendance and a witness' testimony. Where a witness is duly summoned and fails to attend for no good reason he may be arrested. The arrest is to secure the witness' attendance at court. Not to force him to testify. This sanction is applied because failure for no good reason to comply with a court order is tantamount to contempt. Where however a witness attends court but fails to testify the sanction is not to arrest. It is to resort to sections 202 or 230 under which a witness can within certain specifications be declared either a refractory or hostile witnesses. The sanctions under sections 195, 202 and 230 should be handled with great care though. Firstly we doubt whether a witness who must be forced to testify is of any use to the prosecution. Secondly there are strict conditions that must be met before the sanctions can apply. One of them is that the witness must be served personally. Another is that the witness must have no good excuse for either failing to attend court or refusing to be sworn in or to testify. It is our"
judg_2010_10,er_pm,28,"sections 195, 202",887,904,"Summoning Of Witnesses The law is clear and we have cited it above. A witness duly summoned should attend court on the appointed day without fail. If he fails without good cause the court may issue a warrant for such a witness' arrest. It is important however to differentiate between a witness' attendance and a witness' testimony. Where a witness is duly summoned and fails to attend for no good reason he may be arrested. The arrest is to secure the witness' attendance at court. Not to force him to testify. This sanction is applied because failure for no good reason to comply with a court order is tantamount to contempt. Where however a witness attends court but fails to testify the sanction is not to arrest. It is to resort to sections 202 or 230 under which a witness can within certain specifications be declared either a refractory or hostile witnesses. The sanctions under sections 195, 202 and 230 should be handled with great care though. Firstly we doubt whether a witness who must be forced to testify is of any use to the prosecution. Secondly there are strict conditions that must be met before the sanctions can apply. One of them is that the witness must be served personally. Another is that the witness must have no good excuse for either failing to attend court or refusing to be sworn in or to testify. It is our"
judg_2010_10,er_pm,30,Constitution,822,834,"Costs/Expenses We have no doubt that amendments may result in the resummoning of witnesses, recommencement of proceedings or the reinstructing of counsel. The applicant will be put to extra cost/expense thereby. It is unfair we think that the accused/ applicant should bear this cost/expense when he is not at fault. The State who by their failure to get the prosecution right the first time round should in our view bear the extra cost/ expense necessitated by either a recall of witnesses, a recommencement of proceedings de novo or a If the State decides in this case to amend or bring new charges altogether any costs or expenses incurred by the accused/ applicant in connection therewith shall be borne by the State. For purposes of guidance only we feel obliged to point out that in case of legal representation the Constitution entitles the applicant to counsel of his choice. Unless the applicant's demands are outrageous the State will meet the costs of such service."
judg_2010_12,er_pm,3,section 278 as read,84,103," on three counts. First and second convictions were an Theft by Servant contrary to section 278 as read with section 286 of the Penal Code. The third count was for Abuse of Office contrary to section 95 of the Penal Code. Cn the first count the particulars alleged that he stole the cash sum of KI, 174,700.00 from his employers Malawi Posts Corporation. The second that he stole the sum of K 10040.00 from the said employers and the third that he paid his own company Master General Suppliers for goods supplied to his said employers. He was sentenced to 60 months on the first count, 9 months IHLön Ahe second count and the third 12 months all to run concurrently. He was arrvecl with neither the conviction nor the sentence and appealed to this qöyrt."
judg_2010_12,er_pm,3,section 286 of the Penal Code,109,138," on three counts. First and second convictions were an Theft by Servant contrary to section 278 as read with section 286 of the Penal Code. The third count was for Abuse of Office contrary to section 95 of the Penal Code. Cn the first count the particulars alleged that he stole the cash sum of KI, 174,700.00 from his employers Malawi Posts Corporation. The second that he stole the sum of K 10040.00 from the said employers and the third that he paid his own company Master General Suppliers for goods supplied to his said employers. He was sentenced to 60 months on the first count, 9 months IHLön Ahe second count and the third 12 months all to run concurrently. He was arrvecl with neither the conviction nor the sentence and appealed to this qöyrt."
judg_2010_12,er_pm,3,section 95 of the Penal Code,192,220," on three counts. First and second convictions were an Theft by Servant contrary to section 278 as read with section 286 of the Penal Code. The third count was for Abuse of Office contrary to section 95 of the Penal Code. Cn the first count the particulars alleged that he stole the cash sum of KI, 174,700.00 from his employers Malawi Posts Corporation. The second that he stole the sum of K 10040.00 from the said employers and the third that he paid his own company Master General Suppliers for goods supplied to his said employers. He was sentenced to 60 months on the first count, 9 months IHLön Ahe second count and the third 12 months all to run concurrently. He was arrvecl with neither the conviction nor the sentence and appealed to this qöyrt."
judg_2010_12,er_pm,21,section 95 of the Penal Code,36,64,Abuse Of Office The charge is under section 95 of the Penal Code. In its •udgnynt however it is clear that the trial court was more concerned about a ora um issued by s and services the complainant that barred staff members fro in&focused on section before the said e appellant conducted himself in court and therefore this court is whé!he breach of section 95 abovementione
judg_2010_12,er_pm,21,section before the,242,260,Abuse Of Office The charge is under section 95 of the Penal Code. In its •udgnynt however it is clear that the trial court was more concerned about a ora um issued by s and services the complainant that barred staff members fro in&focused on section before the said e appellant conducted himself in court and therefore this court is whé!he breach of section 95 abovementione
judg_2010_12,er_pm,21,section 95 abovementione,350,374,Abuse Of Office The charge is under section 95 of the Penal Code. In its •udgnynt however it is clear that the trial court was more concerned about a ora um issued by s and services the complainant that barred staff members fro in&focused on section before the said e appellant conducted himself in court and therefore this court is whé!he breach of section 95 abovementione
judg_2010_13,er_pm,2,the Notice of Adjournment,307,332,"THE APPLICATION This is an application by the Respondent for an order that the Ex-parte order granting leave to the State to appeal out of time be discharge. The present application was made inter- partes. The State, though duly served with the Summons which was returnable on 7th day of December, 2009 and the Notice of Adjournment which was returnable on the 6th day"
judg_2010_13,er_pm,13,Section 346 (3) of the Criminal Procedure and Evidence Code,185,244,"At the out set I wish to say that in so far as the Respondent's argument that the Appellant has no locus standi is concerned the same is misconceived on the grounds that the wording of Section 346 (3) of the Criminal Procedure and Evidence Code Cap 8:01 (hereinafter called ""the Code"") which Wesbon J was faced with in the case of DPP V Shire Trading CO. Ltd (supra) is different from the wording of Section 346 (3) of the Code as it stands now. The wording of"
judg_2010_13,er_pm,13,Section 346 (3) of,400,418,"At the out set I wish to say that in so far as the Respondent's argument that the Appellant has no locus standi is concerned the same is misconceived on the grounds that the wording of Section 346 (3) of the Criminal Procedure and Evidence Code Cap 8:01 (hereinafter called ""the Code"") which Wesbon J was faced with in the case of DPP V Shire Trading CO. Ltd (supra) is different from the wording of Section 346 (3) of the Code as it stands now. The wording of"
judg_2010_13,er_pm,14,Section 346 of the,1,19," Section 346 of the Code which Wesbon J in the Shire Tradinq case was interpreting as quoted at page 1 16 of the judgment is as follows:- Save as hereinafter provided any person aggrieved by any final judgment or order, or any sentence made or passed by any subordinate court may appeal to the High Court. If he is dissatisfied with any finding of acquittal of a subordinate court upon a matter of law, the Director of Public Prosecutions may appeal to the High Court from such a finding. The provisions of this Part shall apply to an appeal under this sub- section with such modifications as the circumstances may require."""
judg_2010_13,er_pm,14,section with such,558,575," Section 346 of the Code which Wesbon J in the Shire Tradinq case was interpreting as quoted at page 1 16 of the judgment is as follows:- Save as hereinafter provided any person aggrieved by any final judgment or order, or any sentence made or passed by any subordinate court may appeal to the High Court. If he is dissatisfied with any finding of acquittal of a subordinate court upon a matter of law, the Director of Public Prosecutions may appeal to the High Court from such a finding. The provisions of this Part shall apply to an appeal under this sub- section with such modifications as the circumstances may require."""
judg_2010_13,er_pm,15,Section 346 of the,41,59,On the other hand the present wording of Section 346 of the Code is as follows:-
judg_2010_13,er_pm,18,section with such,42,59," shall apply to an appeal under this sub- section with such modifications as the circumstances may require."" (underlining In his judgment delivered on the I lth day of November, 1971 at page 1 16 Weston J said:-"
judg_2010_13,er_pm,19,section (l) of,174,188,The Director of Public Prosecution now seeks to appeal against this sentence and learned State Counsel argues that this is permissible under the general rule embodied in sub-section (l) of Section 346 of the Criminal Procedure and Evidence Code (cap 8:01 ).
judg_2010_13,er_pm,19,Section 346 of the Criminal Procedure and Evidence Code,189,244,The Director of Public Prosecution now seeks to appeal against this sentence and learned State Counsel argues that this is permissible under the general rule embodied in sub-section (l) of Section 346 of the Criminal Procedure and Evidence Code (cap 8:01 ).
judg_2010_13,er_pm,20,section (3) of,34,48,"With respect, I do not agree. Sub-section (3) of the Section makes it clear that the only right of appeal in the Director of Public Prosecutions is against an acquittal. If sub-section (l) were as wide as learned State Counsel contended, then there would have been no necessity for the legislature to enact sub-section (3)."
judg_2010_13,er_pm,20,Section makes it,53,69,"With respect, I do not agree. Sub-section (3) of the Section makes it clear that the only right of appeal in the Director of Public Prosecutions is against an acquittal. If sub-section (l) were as wide as learned State Counsel contended, then there would have been no necessity for the legislature to enact sub-section (3)."
judg_2010_13,er_pm,20,section (l) were,177,193,"With respect, I do not agree. Sub-section (3) of the Section makes it clear that the only right of appeal in the Director of Public Prosecutions is against an acquittal. If sub-section (l) were as wide as learned State Counsel contended, then there would have been no necessity for the legislature to enact sub-section (3)."
judg_2010_13,er_pm,20,section (3).,311,323,"With respect, I do not agree. Sub-section (3) of the Section makes it clear that the only right of appeal in the Director of Public Prosecutions is against an acquittal. If sub-section (l) were as wide as learned State Counsel contended, then there would have been no necessity for the legislature to enact sub-section (3)."
judg_2010_13,er_pm,22,Section 346 (3) of,125,143,"The argument that a Director of Public Prosecutions or the State can not appeal against sentence is merited in so far as the Section 346 (3) of the Code stood as at the I lth day of November, 1971 but has no merit after the amendment was made to the sub-section in 1973 vide Act No. 18 of 1973. The legislature must have noted some mischief in the old sub- section (3) of the Code which it chose to regularise hence the amendment in 1973."
judg_2010_13,er_pm,22,section in 1973,254,269,"The argument that a Director of Public Prosecutions or the State can not appeal against sentence is merited in so far as the Section 346 (3) of the Code stood as at the I lth day of November, 1971 but has no merit after the amendment was made to the sub-section in 1973 vide Act No. 18 of 1973. The legislature must have noted some mischief in the old sub- section (3) of the Code which it chose to regularise hence the amendment in 1973."
judg_2010_13,er_pm,22,Act No. 18 of 1973,275,293,"The argument that a Director of Public Prosecutions or the State can not appeal against sentence is merited in so far as the Section 346 (3) of the Code stood as at the I lth day of November, 1971 but has no merit after the amendment was made to the sub-section in 1973 vide Act No. 18 of 1973. The legislature must have noted some mischief in the old sub- section (3) of the Code which it chose to regularise hence the amendment in 1973."
judg_2010_13,er_pm,22,section (3) of,357,371,"The argument that a Director of Public Prosecutions or the State can not appeal against sentence is merited in so far as the Section 346 (3) of the Code stood as at the I lth day of November, 1971 but has no merit after the amendment was made to the sub-section in 1973 vide Act No. 18 of 1973. The legislature must have noted some mischief in the old sub- section (3) of the Code which it chose to regularise hence the amendment in 1973."
judg_2010_13,er_pm,23,Section 346 (3) are,102,121," It is thus my considered view that the rights of appeal to the Director of Public Prosecutions under Section 346 (3) are no longer confined to an acquittal but extend also to any other ""final judgment"" or ""order"". The only restriction in my view is as to matters or points of ""law"" and not ""fact"". It is thus my further considered view that the Director of Public Prosecutions or the State in the present case can appeal against the order requiring the Respondent to pay a fine only without at the same time ordering forfeiture of the currency. And as regards the argument that the State has not offered good reason why it did not appeal within the prescribed period of 10 days of the date of sentencing, it may be worth reproducing the relevant provision under which the application to appeal out of time was made by the Appellant. The relevant provision which is Section 346 of the Code provides as follows:- No appeal to the High Court shall be entertained from any finding, sentence or order unless the appellant shall have given notice in writing to the High Court of his intention to appeal within ten days of the date of the finding, sentence or order appealed against: Provided that:-"
judg_2010_13,er_pm,23,Section 346 of the,866,884," It is thus my considered view that the rights of appeal to the Director of Public Prosecutions under Section 346 (3) are no longer confined to an acquittal but extend also to any other ""final judgment"" or ""order"". The only restriction in my view is as to matters or points of ""law"" and not ""fact"". It is thus my further considered view that the Director of Public Prosecutions or the State in the present case can appeal against the order requiring the Respondent to pay a fine only without at the same time ordering forfeiture of the currency. And as regards the argument that the State has not offered good reason why it did not appeal within the prescribed period of 10 days of the date of sentencing, it may be worth reproducing the relevant provision under which the application to appeal out of time was made by the Appellant. The relevant provision which is Section 346 of the Code provides as follows:- No appeal to the High Court shall be entertained from any finding, sentence or order unless the appellant shall have given notice in writing to the High Court of his intention to appeal within ten days of the date of the finding, sentence or order appealed against: Provided that:-"
judg_2010_13,er_pm,24,"section, the",21,33,"Notwithstanding this section, the High Court may, for good cause, admit an appeal although the periods of limitation prescribed in this section have elapsed.'"
judg_2010_13,er_pm,24,section have elapsed,136,156,"Notwithstanding this section, the High Court may, for good cause, admit an appeal although the periods of limitation prescribed in this section have elapsed.'"
judg_2010_13,er_pm,25,Section 349 (4) of,520,538," Upon the perusal of the provisions quoted above It is my considered view that albeit there is a prescribed period of 10 days during which the Notice of Appeal ought to be lodged by an Appellant this Honourable Court has a discretion to allow the Notice of Appeal outside that period if good cause for the delay can be shown. This being the position, the question to be considered in the present case is: 'did the State at the time of the hearing of the for leave to appeal out of time show good cause as is required by Section 349 (4) of the Code."
judg_2010_13,er_pm,30,Section 349 (4) of,361,379,"Put simply, the reason advanced by the State for the failure to file the Notice of Appeal within the prescribed 10 days' period is the State's failure to make a decision on what to do. If I am right in ascertaining the State's position, the question to be resolved is whether or not the reason as ascertained suffices as a ""good cause"" within the provisions of Section 349 (4) of the Code?"
judg_2010_14,er_pm,9,Criminal Application 15 of 2010,279,310,"ISSUES AND A DISCUSSION THEREOF Firstly we want to make it clear that proceeding from our ruling of August 24, 2010 it is a misnomer for the State to apply for a variation of our order in order to allow it prosecute the respondnent beyond the 90 days set forth .in Miscellaneous Criminal Application 15 of 2010. As we said in our August 24 ruling any party could apply for an extension not a variation. And they would have to have good reasons for the"
judg_2010_15,er_pm,2,Section 278 as read,103,122,"The Appellant herein, CLEMENT PETRO, was convicted of the offences of (1) theft by servant contrary to Section 278 as read with Section 286 (1) of the Penal Code and (2) making, signing and uttering a false document contrary to Section 364 (a) and (b) of the Penal Code after a full trial and was sentenced to 72 months imprisonment with hard labour on the first count and to 24 months imprisonment with hard labour on the second count. The sentences were ordered to run concurrently with effect from the 16th day of April, 2010, the date of conviction. He now"
judg_2010_15,er_pm,2,Section 286 (1) of,128,146,"The Appellant herein, CLEMENT PETRO, was convicted of the offences of (1) theft by servant contrary to Section 278 as read with Section 286 (1) of the Penal Code and (2) making, signing and uttering a false document contrary to Section 364 (a) and (b) of the Penal Code after a full trial and was sentenced to 72 months imprisonment with hard labour on the first count and to 24 months imprisonment with hard labour on the second count. The sentences were ordered to run concurrently with effect from the 16th day of April, 2010, the date of conviction. He now"
judg_2010_15,er_pm,2,the Penal Code,147,161,"The Appellant herein, CLEMENT PETRO, was convicted of the offences of (1) theft by servant contrary to Section 278 as read with Section 286 (1) of the Penal Code and (2) making, signing and uttering a false document contrary to Section 364 (a) and (b) of the Penal Code after a full trial and was sentenced to 72 months imprisonment with hard labour on the first count and to 24 months imprisonment with hard labour on the second count. The sentences were ordered to run concurrently with effect from the 16th day of April, 2010, the date of conviction. He now"
