judg_2011_12,spacy,61,the Penal Code,"{'start': 57, 'end': 71, 'label': 'LAW'}"
judg_2011_12,spacy,85,section 209,"{'start': 86, 'end': 97, 'label': 'LAW'}"
judg_2011_12,spacy,85,the Pena/ Code,"{'start': 101, 'end': 115, 'label': 'LAW'}"
judg_2011_12,spacy,86,the Pena/ Code,"{'start': 102, 'end': 116, 'label': 'LAW'}"
judg_2011_12,er_pm,2,section 209 of the,"{'start': 95, 'end': 113, 'label': 'LAW'}"
judg_2011_12,er_pm,61,"Section 209, of","{'start': 41, 'end': 56, 'label': 'LAW'}"
judg_2011_12,er_pm,85,section 209 of the,"{'start': 86, 'end': 104, 'label': 'LAW'}"
judg_2011_12,er_pm,86,section 209 of the,"{'start': 87, 'end': 105, 'label': 'LAW'}"
judg_2011_12,er_pm,1, reserved,"{'start': 108, 'end': 117, 'label': 'LAWNAME'}"
judg_2011_12,er_pm,2, Penal Code,"{'start': 113, 'end': 124, 'label': 'LAWNAME'}"
judg_2011_12,er_pm,61, Penal Code,"{'start': 60, 'end': 71, 'label': 'LAWNAME'}"
judg_2011_13,spacy,3,Section 209,"{'start': 211, 'end': 222, 'label': 'LAW'}"
judg_2011_13,spacy,3,the Penal Code,"{'start': 226, 'end': 240, 'label': 'LAW'}"
judg_2011_13,spacy,13,Section 313,"{'start': 425, 'end': 436, 'label': 'LAW'}"
judg_2011_13,spacy,15,Section 294,"{'start': 116, 'end': 127, 'label': 'LAW'}"
judg_2011_13,spacy,17,Section 294,"{'start': 184, 'end': 195, 'label': 'LAW'}"
judg_2011_13,spacy,25,Section 209,"{'start': 96, 'end': 107, 'label': 'LAW'}"
judg_2011_13,spacy,25,the Penal Code,"{'start': 111, 'end': 125, 'label': 'LAW'}"
judg_2011_13,spacy,28,Section 208,"{'start': 253, 'end': 264, 'label': 'LAW'}"
judg_2011_13,spacy,28,the Penal Code,"{'start': 268, 'end': 282, 'label': 'LAW'}"
judg_2011_13,spacy,28,Section 212,"{'start': 357, 'end': 368, 'label': 'LAW'}"
judg_2011_13,spacy,28,the Penal Code,"{'start': 372, 'end': 386, 'label': 'LAW'}"
judg_2011_13,spacy,35,Section 176,"{'start': 239, 'end': 250, 'label': 'LAW'}"
judg_2011_13,spacy,44,Constitution,"{'start': 574, 'end': 586, 'label': 'LAW'}"
judg_2011_13,spacy,44,Section 42,"{'start': 597, 'end': 607, 'label': 'LAW'}"
judg_2011_13,spacy,46,Section 176,"{'start': 46, 'end': 57, 'label': 'LAW'}"
judg_2011_13,spacy,46,Section 42,"{'start': 80, 'end': 90, 'label': 'LAW'}"
judg_2011_13,spacy,46,Constitution,"{'start': 106, 'end': 118, 'label': 'LAW'}"
judg_2011_13,spacy,48,Section 176,"{'start': 244, 'end': 255, 'label': 'LAW'}"
judg_2011_13,spacy,48,the Constitution to ensure uniformity and harmony,"{'start': 293, 'end': 342, 'label': 'LAW'}"
judg_2011_13,spacy,51,Section 244,"{'start': 346, 'end': 357, 'label': 'LAW'}"
judg_2011_13,spacy,60,Section 13,"{'start': 114, 'end': 124, 'label': 'LAW'}"
judg_2011_13,spacy,60,the Penal Code,"{'start': 128, 'end': 142, 'label': 'LAW'}"
judg_2011_13,er_pm,3,Section 209 of the,"{'start': 211, 'end': 229, 'label': 'LAW'}"
judg_2011_13,er_pm,13,Section 313 of the,"{'start': 425, 'end': 443, 'label': 'LAW'}"
judg_2011_13,er_pm,15,Section 294 (2) of,"{'start': 116, 'end': 134, 'label': 'LAW'}"
judg_2011_13,er_pm,17,Section 294 (2) of,"{'start': 184, 'end': 202, 'label': 'LAW'}"
judg_2011_13,er_pm,25,Section 209 of the,"{'start': 96, 'end': 114, 'label': 'LAW'}"
judg_2011_13,er_pm,28,Section 208 of the,"{'start': 253, 'end': 271, 'label': 'LAW'}"
judg_2011_13,er_pm,28,Section 212 of the,"{'start': 357, 'end': 375, 'label': 'LAW'}"
judg_2011_13,er_pm,35,Section 176 CP &,"{'start': 174, 'end': 190, 'label': 'LAW'}"
judg_2011_13,er_pm,35,Section 176 provides.,"{'start': 239, 'end': 260, 'label': 'LAW'}"
judg_2011_13,er_pm,44,Section 42 (2) (c) of,"{'start': 597, 'end': 618, 'label': 'LAW'}"
judg_2011_13,er_pm,46,Section 176 CP&EC is,"{'start': 46, 'end': 66, 'label': 'LAW'}"
judg_2011_13,er_pm,46,Section 42 (2) (c) of,"{'start': 80, 'end': 101, 'label': 'LAW'}"
judg_2011_13,er_pm,48,Section 176 CP&EC with,"{'start': 244, 'end': 266, 'label': 'LAW'}"
judg_2011_13,er_pm,51,Section 244 (1) and,"{'start': 346, 'end': 365, 'label': 'LAW'}"
judg_2011_13,er_pm,60,Section 13 of the,"{'start': 114, 'end': 131, 'label': 'LAW'}"
judg_2011_13,er_pm,3, Penal Code,"{'start': 229, 'end': 240, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,13, Criminal Procedure and Evidence Code,"{'start': 203, 'end': 240, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,13, Criminal Procedure and Evidence Code,"{'start': 443, 'end': 480, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,13, CP&EC,"{'start': 513, 'end': 519, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,15, CP&EC,"{'start': 138, 'end': 144, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,17, CP&EC,"{'start': 206, 'end': 212, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,21, CP&EC,"{'start': 268, 'end': 274, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,25, Penal Code,"{'start': 114, 'end': 125, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,28, Penal Code,"{'start': 271, 'end': 282, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,28, Penal Code,"{'start': 375, 'end': 386, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,35, CP & EC,"{'start': 185, 'end': 193, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,46, CP&EC,"{'start': 57, 'end': 63, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,48, CP&EC,"{'start': 255, 'end': 261, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,51, CP&EC,"{'start': 372, 'end': 378, 'label': 'LAWNAME'}"
judg_2011_13,er_pm,60, Penal Code,"{'start': 131, 'end': 142, 'label': 'LAWNAME'}"
judg_2011_14,spacy,3,Section 209,"{'start': 12, 'end': 23, 'label': 'LAW'}"
judg_2011_14,spacy,3,the Penal Code,"{'start': 27, 'end': 41, 'label': 'LAW'}"
judg_2011_14,spacy,29,Section 42,"{'start': 7, 'end': 17, 'label': 'LAW'}"
judg_2011_14,spacy,29,the Constitution of the,"{'start': 35, 'end': 58, 'label': 'LAW'}"
judg_2011_14,spacy,242,Section 212,"{'start': 13, 'end': 24, 'label': 'LAW'}"
judg_2011_14,spacy,263,Section 212,"{'start': 17, 'end': 28, 'label': 'LAW'}"
judg_2011_14,spacy,269,Section 212,"{'start': 39, 'end': 50, 'label': 'LAW'}"
judg_2011_14,spacy,270,the Penal Code,"{'start': 0, 'end': 14, 'label': 'LAW'}"
judg_2011_14,spacy,289,IMLR 26 per Mwaungulu,"{'start': 22, 'end': 43, 'label': 'LAW'}"
judg_2011_14,spacy,339,the Penal Code,"{'start': 23, 'end': 37, 'label': 'LAW'}"
judg_2011_14,spacy,369,Section 213,"{'start': 28, 'end': 39, 'label': 'LAW'}"
judg_2011_14,spacy,400,Section 213,"{'start': 0, 'end': 11, 'label': 'LAW'}"
judg_2011_14,spacy,412,Section 214,"{'start': 41, 'end': 52, 'label': 'LAW'}"
judg_2011_14,spacy,413,the Penal Code,"{'start': 0, 'end': 14, 'label': 'LAW'}"
judg_2011_14,spacy,427,Section 214,"{'start': 27, 'end': 38, 'label': 'LAW'}"
judg_2011_14,spacy,530,the Penal Code,"{'start': 19, 'end': 33, 'label': 'LAW'}"
judg_2011_14,spacy,552,Section 17,"{'start': 12, 'end': 22, 'label': 'LAW'}"
judg_2011_14,spacy,552,the Penal Code,"{'start': 26, 'end': 40, 'label': 'LAW'}"
judg_2011_14,spacy,618,Section 209,"{'start': 30, 'end': 41, 'label': 'LAW'}"
judg_2011_14,spacy,621,Section 16,"{'start': 30, 'end': 40, 'label': 'LAW'}"
judg_2011_14,er_pm,3,Section 209 of the,"{'start': 12, 'end': 30, 'label': 'LAW'}"
judg_2011_14,er_pm,29,Section 42 (2) (f),"{'start': 7, 'end': 25, 'label': 'LAW'}"
judg_2011_14,er_pm,242,Section 212 of the,"{'start': 13, 'end': 31, 'label': 'LAW'}"
judg_2011_14,er_pm,263,"Section 212 (a),(b) and","{'start': 17, 'end': 40, 'label': 'LAW'}"
judg_2011_14,er_pm,269,Section 212 of,"{'start': 39, 'end': 53, 'label': 'LAW'}"
judg_2011_14,er_pm,339,Sections 17 and 213 of,"{'start': 0, 'end': 22, 'label': 'LAW'}"
judg_2011_14,er_pm,369,Section 213 of the,"{'start': 28, 'end': 46, 'label': 'LAW'}"
judg_2011_14,er_pm,400,Section 213 of the,"{'start': 0, 'end': 18, 'label': 'LAW'}"
judg_2011_14,er_pm,409,section shall not,"{'start': 5, 'end': 22, 'label': 'LAW'}"
judg_2011_14,er_pm,412,Section 214 of,"{'start': 41, 'end': 55, 'label': 'LAW'}"
judg_2011_14,er_pm,427,Section 214 as meaning,"{'start': 27, 'end': 49, 'label': 'LAW'}"
judg_2011_14,er_pm,433,"Section 213 (1),","{'start': 0, 'end': 16, 'label': 'LAW'}"
judg_2011_14,er_pm,530,Section 213 (1) of,"{'start': 0, 'end': 18, 'label': 'LAW'}"
judg_2011_14,er_pm,552,Section 17 of the,"{'start': 12, 'end': 29, 'label': 'LAW'}"
judg_2011_14,er_pm,618,Section 209 of the,"{'start': 30, 'end': 48, 'label': 'LAW'}"
judg_2011_14,er_pm,621,Section 16 of the,"{'start': 30, 'end': 47, 'label': 'LAW'}"
judg_2011_14,er_pm,3, Penal Code,"{'start': 30, 'end': 41, 'label': 'LAWNAME'}"
judg_2011_14,er_pm,242, Penal Code,"{'start': 31, 'end': 42, 'label': 'LAWNAME'}"
judg_2011_14,er_pm,264,Penal Code.,"{'start': 0, 'end': 11, 'label': 'LAWNAME'}"
judg_2011_14,er_pm,270, Penal Code,"{'start': 3, 'end': 14, 'label': 'LAWNAME'}"
judg_2011_14,er_pm,339, Penal Code,"{'start': 26, 'end': 37, 'label': 'LAWNAME'}"
judg_2011_14,er_pm,400, Penal Code,"{'start': 18, 'end': 29, 'label': 'LAWNAME'}"
judg_2011_14,er_pm,413, Penal Code,"{'start': 3, 'end': 14, 'label': 'LAWNAME'}"
judg_2011_14,er_pm,530, Penal Code,"{'start': 22, 'end': 33, 'label': 'LAWNAME'}"
judg_2011_14,er_pm,552,Penal Code.,"{'start': 0, 'end': 11, 'label': 'LAWNAME'}"
judg_2011_14,er_pm,552, Penal Code,"{'start': 29, 'end': 40, 'label': 'LAWNAME'}"
judg_2011_15,spacy,1,Section 209,"{'start': 188, 'end': 199, 'label': 'LAW'}"
judg_2011_15,spacy,1,the Penal Code,"{'start': 203, 'end': 217, 'label': 'LAW'}"
judg_2011_15,spacy,11,Section 313,"{'start': 462, 'end': 473, 'label': 'LAW'}"
judg_2011_15,spacy,13,Section 294,"{'start': 146, 'end': 157, 'label': 'LAW'}"
judg_2011_15,spacy,14,Section 294,"{'start': 498, 'end': 509, 'label': 'LAW'}"
judg_2011_15,spacy,20,Section 187(1,"{'start': 239, 'end': 252, 'label': 'LAW'}"
judg_2011_15,spacy,25,Section 209,"{'start': 96, 'end': 107, 'label': 'LAW'}"
judg_2011_15,spacy,25,the Penal Code,"{'start': 111, 'end': 125, 'label': 'LAW'}"
judg_2011_15,spacy,28,Section 208,"{'start': 252, 'end': 263, 'label': 'LAW'}"
judg_2011_15,spacy,28,the Penal Code,"{'start': 267, 'end': 281, 'label': 'LAW'}"
judg_2011_15,spacy,28,Section 212,"{'start': 355, 'end': 366, 'label': 'LAW'}"
judg_2011_15,spacy,28,the Penal Code,"{'start': 370, 'end': 384, 'label': 'LAW'}"
judg_2011_15,spacy,32,Section 176,"{'start': 237, 'end': 248, 'label': 'LAW'}"
judg_2011_15,spacy,42,Constitution,"{'start': 400, 'end': 412, 'label': 'LAW'}"
judg_2011_15,spacy,42,Section 42,"{'start': 423, 'end': 433, 'label': 'LAW'}"
judg_2011_15,spacy,44,Section 176,"{'start': 46, 'end': 57, 'label': 'LAW'}"
judg_2011_15,spacy,44,Section 42,"{'start': 80, 'end': 90, 'label': 'LAW'}"
judg_2011_15,spacy,44,Constitution,"{'start': 106, 'end': 118, 'label': 'LAW'}"
judg_2011_15,spacy,45,Section 176,"{'start': 460, 'end': 471, 'label': 'LAW'}"
judg_2011_15,spacy,45,the Constitution to ensure uniformity and harmony,"{'start': 509, 'end': 558, 'label': 'LAW'}"
judg_2011_15,spacy,49,Section 244,"{'start': 357, 'end': 368, 'label': 'LAW'}"
judg_2011_15,spacy,56,Section 214,"{'start': 111, 'end': 122, 'label': 'LAW'}"
judg_2011_15,spacy,56,Penal Code,"{'start': 124, 'end': 134, 'label': 'LAW'}"
judg_2011_15,spacy,56,Section 213,"{'start': 538, 'end': 549, 'label': 'LAW'}"
judg_2011_15,spacy,56,Penal Code,"{'start': 551, 'end': 561, 'label': 'LAW'}"
judg_2011_15,spacy,58,Section 214,"{'start': 0, 'end': 11, 'label': 'LAW'}"
judg_2011_15,spacy,58,Penal Code,"{'start': 13, 'end': 23, 'label': 'LAW'}"
judg_2011_15,spacy,60,section 214,"{'start': 455, 'end': 466, 'label': 'LAW'}"
judg_2011_15,spacy,60,Penal Code,"{'start': 467, 'end': 477, 'label': 'LAW'}"
judg_2011_15,spacy,60,Section 150,"{'start': 479, 'end': 490, 'label': 'LAW'}"
judg_2011_15,spacy,60,Penal Code,"{'start': 796, 'end': 806, 'label': 'LAW'}"
judg_2011_15,spacy,61,section 208,"{'start': 330, 'end': 341, 'label': 'LAW'}"
judg_2011_15,spacy,61,Penal Code,"{'start': 342, 'end': 352, 'label': 'LAW'}"
judg_2011_15,er_pm,1,Section 209 of the,"{'start': 188, 'end': 206, 'label': 'LAW'}"
judg_2011_15,er_pm,11,Section 313 of the,"{'start': 462, 'end': 480, 'label': 'LAW'}"
judg_2011_15,er_pm,13,Section 294 (2) of,"{'start': 146, 'end': 164, 'label': 'LAW'}"
judg_2011_15,er_pm,14,Section 294 (2) of,"{'start': 498, 'end': 516, 'label': 'LAW'}"
judg_2011_15,er_pm,20,"Section 187(1),","{'start': 239, 'end': 254, 'label': 'LAW'}"
judg_2011_15,er_pm,25,Section 209 of the,"{'start': 96, 'end': 114, 'label': 'LAW'}"
judg_2011_15,er_pm,28,Section 208 of the,"{'start': 252, 'end': 270, 'label': 'LAW'}"
judg_2011_15,er_pm,28,Section 212 of the,"{'start': 355, 'end': 373, 'label': 'LAW'}"
judg_2011_15,er_pm,32,Section 176 CP &,"{'start': 172, 'end': 188, 'label': 'LAW'}"
judg_2011_15,er_pm,32,Section 176 provides.,"{'start': 237, 'end': 258, 'label': 'LAW'}"
judg_2011_15,er_pm,42,Section 42 (2) (c) of,"{'start': 423, 'end': 444, 'label': 'LAW'}"
judg_2011_15,er_pm,44,Section 176 CP&EC is,"{'start': 46, 'end': 66, 'label': 'LAW'}"
judg_2011_15,er_pm,44,Section 42 (2) (c) of,"{'start': 80, 'end': 101, 'label': 'LAW'}"
judg_2011_15,er_pm,45,Section 176 CP&EC with,"{'start': 460, 'end': 482, 'label': 'LAW'}"
judg_2011_15,er_pm,49,Section 244 (1) and,"{'start': 357, 'end': 376, 'label': 'LAW'}"
judg_2011_15,er_pm,56,"Section 214, Penal","{'start': 111, 'end': 129, 'label': 'LAW'}"
judg_2011_15,er_pm,56,"Section 213, Penal","{'start': 538, 'end': 556, 'label': 'LAW'}"
judg_2011_15,er_pm,57,section would constitute,"{'start': 40, 'end': 64, 'label': 'LAW'}"
judg_2011_15,er_pm,58,"Section 214, Penal","{'start': 0, 'end': 18, 'label': 'LAW'}"
judg_2011_15,er_pm,60,section 214 Penal Code,"{'start': 455, 'end': 477, 'label': 'LAW'}"
judg_2011_15,er_pm,60,Section 150 (2) CP&EC,"{'start': 479, 'end': 500, 'label': 'LAW'}"
judg_2011_15,er_pm,60,"section 213, Penal","{'start': 783, 'end': 801, 'label': 'LAW'}"
judg_2011_15,er_pm,61,section 208 Penal Code,"{'start': 330, 'end': 352, 'label': 'LAW'}"
judg_2011_15,er_pm,1, Penal Code,"{'start': 206, 'end': 217, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,11, Criminal Procedure and Evidence Code,"{'start': 174, 'end': 211, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,11, Criminal Procedure and Evidence Code,"{'start': 480, 'end': 517, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,11, CP&EC,"{'start': 550, 'end': 556, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,13, CP&EC,"{'start': 168, 'end': 174, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,14, CP&EC,"{'start': 520, 'end': 526, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,20, CP&EC,"{'start': 254, 'end': 260, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,25, Penal Code,"{'start': 114, 'end': 125, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,28, Penal Code,"{'start': 270, 'end': 281, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,28, Penal Code,"{'start': 373, 'end': 384, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,32, CP & EC,"{'start': 183, 'end': 191, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,44, CP&EC,"{'start': 57, 'end': 63, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,45, CP&EC,"{'start': 471, 'end': 477, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,49, CP&EC,"{'start': 383, 'end': 389, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,56, Penal Code,"{'start': 123, 'end': 134, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,56, Penal Code,"{'start': 550, 'end': 561, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,58, Penal Code,"{'start': 12, 'end': 23, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,60, Penal Code,"{'start': 466, 'end': 477, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,60, CP&EC,"{'start': 494, 'end': 500, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,60, Penal Code,"{'start': 795, 'end': 806, 'label': 'LAWNAME'}"
judg_2011_15,er_pm,61, Penal Code,"{'start': 341, 'end': 352, 'label': 'LAWNAME'}"
judg_2011_16,spacy,5,Section 42(2)(e,"{'start': 87, 'end': 102, 'label': 'LAW'}"
judg_2011_16,spacy,5,the Constitution of the Republic of Malawi,"{'start': 107, 'end': 149, 'label': 'LAW'}"
judg_2011_16,spacy,5,Section 42(2)(e,"{'start': 318, 'end': 333, 'label': 'LAW'}"
judg_2011_16,spacy,5,Constitution,"{'start': 342, 'end': 354, 'label': 'LAW'}"
judg_2011_16,spacy,7,Guidelines) Act,"{'start': 745, 'end': 760, 'label': 'LAW'}"
judg_2011_16,spacy,8,Section 4,"{'start': 0, 'end': 9, 'label': 'LAW'}"
judg_2011_16,er_pm,5,Section 42(2)(e) of,"{'start': 87, 'end': 106, 'label': 'LAW'}"
judg_2011_16,er_pm,5,Section 42(2)(e) of,"{'start': 318, 'end': 337, 'label': 'LAW'}"
judg_2011_16,er_pm,5,"section itself,","{'start': 408, 'end': 423, 'label': 'LAW'}"
judg_2011_16,er_pm,8,Section 4 of Part,"{'start': 0, 'end': 17, 'label': 'LAW'}"
judg_2011_17,spacy,1,the Penal Code,"{'start': 126, 'end': 140, 'label': 'LAW'}"
judg_2011_17,spacy,30,Section 138,"{'start': 146, 'end': 157, 'label': 'LAW'}"
judg_2011_17,spacy,30,Penal Code,"{'start': 163, 'end': 173, 'label': 'LAW'}"
judg_2011_17,spacy,35,Section 138,"{'start': 416, 'end': 427, 'label': 'LAW'}"
judg_2011_17,spacy,35,the Penal Code,"{'start': 435, 'end': 449, 'label': 'LAW'}"
judg_2011_17,er_pm,1,section 138 (1) of,"{'start': 107, 'end': 125, 'label': 'LAW'}"
judg_2011_17,er_pm,24,section 187(1) of,"{'start': 236, 'end': 253, 'label': 'LAW'}"
judg_2011_17,er_pm,30,Section and Law,"{'start': 0, 'end': 15, 'label': 'LAW'}"
judg_2011_17,er_pm,30,"Section 138 (1),","{'start': 146, 'end': 162, 'label': 'LAW'}"
judg_2011_17,er_pm,35,Section 138 (1) of,"{'start': 416, 'end': 434, 'label': 'LAW'}"
judg_2011_17,er_pm,52,Section 6(2) Oaths,"{'start': 97, 'end': 115, 'label': 'LAW'}"
judg_2011_17,er_pm,1, Penal Code,"{'start': 129, 'end': 140, 'label': 'LAWNAME'}"
judg_2011_17,er_pm,24, Criminal Procedure and Evidence Code,"{'start': 257, 'end': 294, 'label': 'LAWNAME'}"
judg_2011_17,er_pm,30, Penal Code,"{'start': 162, 'end': 173, 'label': 'LAWNAME'}"
judg_2011_17,er_pm,35, Penal Code,"{'start': 438, 'end': 449, 'label': 'LAWNAME'}"
judg_2011_18,spacy,1,section 138,"{'start': 83, 'end': 94, 'label': 'LAW'}"
judg_2011_18,spacy,1,the Penal Code,"{'start': 102, 'end': 116, 'label': 'LAW'}"
judg_2011_18,spacy,25,Section 138,"{'start': 146, 'end': 157, 'label': 'LAW'}"
judg_2011_18,spacy,25,Penal Code,"{'start': 163, 'end': 173, 'label': 'LAW'}"
judg_2011_18,spacy,30,Section 138,"{'start': 416, 'end': 427, 'label': 'LAW'}"
judg_2011_18,spacy,30,the Penal Code,"{'start': 435, 'end': 449, 'label': 'LAW'}"
judg_2011_18,spacy,42,Section 244,"{'start': 167, 'end': 178, 'label': 'LAW'}"
judg_2011_18,spacy,45,Section 138,"{'start': 17, 'end': 28, 'label': 'LAW'}"
judg_2011_18,spacy,45,Section 138,"{'start': 285, 'end': 296, 'label': 'LAW'}"
judg_2011_18,spacy,54,Section 155,"{'start': 187, 'end': 198, 'label': 'LAW'}"
judg_2011_18,spacy,56,section 137,"{'start': 588, 'end': 599, 'label': 'LAW'}"
judg_2011_18,spacy,56,Penal Code,"{'start': 605, 'end': 615, 'label': 'LAW'}"
judg_2011_18,er_pm,1,section 138 (1) of,"{'start': 83, 'end': 101, 'label': 'LAW'}"
judg_2011_18,er_pm,19,section 187(1) of,"{'start': 236, 'end': 253, 'label': 'LAW'}"
judg_2011_18,er_pm,25,Section and Law,"{'start': 0, 'end': 15, 'label': 'LAW'}"
judg_2011_18,er_pm,25,"Section 138 (1),","{'start': 146, 'end': 162, 'label': 'LAW'}"
judg_2011_18,er_pm,30,Section 138 (1) of,"{'start': 416, 'end': 434, 'label': 'LAW'}"
judg_2011_18,er_pm,42,Section 244 (1) and,"{'start': 167, 'end': 186, 'label': 'LAW'}"
judg_2011_18,er_pm,45,Section 138 (1) Penal,"{'start': 17, 'end': 38, 'label': 'LAW'}"
judg_2011_18,er_pm,45,Section 138 (1) Penal,"{'start': 285, 'end': 306, 'label': 'LAW'}"
judg_2011_18,er_pm,45,section 151 (2) CP&EC,"{'start': 432, 'end': 453, 'label': 'LAW'}"
judg_2011_18,er_pm,54,Section 155 (3) Penal,"{'start': 187, 'end': 208, 'label': 'LAW'}"
judg_2011_18,er_pm,55,"sections, 137","{'start': 241, 'end': 254, 'label': 'LAW'}"
judg_2011_18,er_pm,56,"section 137 (1),","{'start': 588, 'end': 604, 'label': 'LAW'}"
judg_2011_18,er_pm,58,section. There,"{'start': 63, 'end': 77, 'label': 'LAW'}"
judg_2011_18,er_pm,1, Penal Code,"{'start': 105, 'end': 116, 'label': 'LAWNAME'}"
judg_2011_18,er_pm,19, Criminal Procedure and Evidence Code,"{'start': 257, 'end': 294, 'label': 'LAWNAME'}"
judg_2011_18,er_pm,25, Penal Code,"{'start': 162, 'end': 173, 'label': 'LAWNAME'}"
judg_2011_18,er_pm,30, Penal Code,"{'start': 438, 'end': 449, 'label': 'LAWNAME'}"
judg_2011_18,er_pm,42, CP&EC,"{'start': 193, 'end': 199, 'label': 'LAWNAME'}"
judg_2011_18,er_pm,45, Penal Code,"{'start': 32, 'end': 43, 'label': 'LAWNAME'}"
