judg_2010_12,spacy,3,section 278,"{'start': 84, 'end': 95, 'label': 'LAW'}"
judg_2010_12,spacy,3,section 286,"{'start': 109, 'end': 120, 'label': 'LAW'}"
judg_2010_12,spacy,3,the Penal Code,"{'start': 124, 'end': 138, 'label': 'LAW'}"
judg_2010_12,spacy,3,the Penal Code,"{'start': 206, 'end': 220, 'label': 'LAW'}"
judg_2010_12,spacy,21,section 95 of the Penal Code,"{'start': 36, 'end': 64, 'label': 'LAW'}"
judg_2010_12,er_pm,3,section 278 as read,"{'start': 84, 'end': 103, 'label': 'LAW'}"
judg_2010_12,er_pm,3,section 286 of the,"{'start': 109, 'end': 127, 'label': 'LAW'}"
judg_2010_12,er_pm,3,section 95 of the,"{'start': 192, 'end': 209, 'label': 'LAW'}"
judg_2010_12,er_pm,21,section 95 of the,"{'start': 36, 'end': 53, 'label': 'LAW'}"
judg_2010_12,er_pm,21,section before the,"{'start': 242, 'end': 260, 'label': 'LAW'}"
judg_2010_12,er_pm,21,section 95 abovementione,"{'start': 350, 'end': 374, 'label': 'LAW'}"
judg_2010_12,er_pm,3, Penal Code,"{'start': 127, 'end': 138, 'label': 'LAWNAME'}"
judg_2010_12,er_pm,3, Penal Code,"{'start': 209, 'end': 220, 'label': 'LAWNAME'}"
judg_2010_12,er_pm,21, Penal Code,"{'start': 53, 'end': 64, 'label': 'LAWNAME'}"
judg_2010_13,spacy,2,the Notice of Adjournment,"{'start': 307, 'end': 332, 'label': 'LAW'}"
judg_2010_13,spacy,13,Section 346,"{'start': 185, 'end': 196, 'label': 'LAW'}"
judg_2010_13,spacy,13,Section 346,"{'start': 400, 'end': 411, 'label': 'LAW'}"
judg_2010_13,spacy,14,Section 346,"{'start': 1, 'end': 12, 'label': 'LAW'}"
judg_2010_13,spacy,15,Section 346,"{'start': 41, 'end': 52, 'label': 'LAW'}"
judg_2010_13,spacy,19,Section 346,"{'start': 189, 'end': 200, 'label': 'LAW'}"
judg_2010_13,spacy,22,Section 346,"{'start': 125, 'end': 136, 'label': 'LAW'}"
judg_2010_13,spacy,22,Act No. 18 of 1973,"{'start': 275, 'end': 293, 'label': 'LAW'}"
judg_2010_13,spacy,23,Section 346,"{'start': 102, 'end': 113, 'label': 'LAW'}"
judg_2010_13,spacy,23,Section 346,"{'start': 866, 'end': 877, 'label': 'LAW'}"
judg_2010_13,spacy,25,Section 349,"{'start': 520, 'end': 531, 'label': 'LAW'}"
judg_2010_13,spacy,30,Section 349,"{'start': 361, 'end': 372, 'label': 'LAW'}"
judg_2010_13,er_pm,13,Section 346 (3) of,"{'start': 185, 'end': 203, 'label': 'LAW'}"
judg_2010_13,er_pm,13,Section 346 (3) of,"{'start': 400, 'end': 418, 'label': 'LAW'}"
judg_2010_13,er_pm,14,Section 346 of the,"{'start': 1, 'end': 19, 'label': 'LAW'}"
judg_2010_13,er_pm,14,section with such,"{'start': 558, 'end': 575, 'label': 'LAW'}"
judg_2010_13,er_pm,15,Section 346 of the,"{'start': 41, 'end': 59, 'label': 'LAW'}"
judg_2010_13,er_pm,18,section with such,"{'start': 42, 'end': 59, 'label': 'LAW'}"
judg_2010_13,er_pm,19,section (l) of,"{'start': 174, 'end': 188, 'label': 'LAW'}"
judg_2010_13,er_pm,19,Section 346 of the,"{'start': 189, 'end': 207, 'label': 'LAW'}"
judg_2010_13,er_pm,20,section (3) of,"{'start': 34, 'end': 48, 'label': 'LAW'}"
judg_2010_13,er_pm,20,Section makes it,"{'start': 53, 'end': 69, 'label': 'LAW'}"
judg_2010_13,er_pm,20,section (l) were,"{'start': 177, 'end': 193, 'label': 'LAW'}"
judg_2010_13,er_pm,20,section (3).,"{'start': 311, 'end': 323, 'label': 'LAW'}"
judg_2010_13,er_pm,22,Section 346 (3) of,"{'start': 125, 'end': 143, 'label': 'LAW'}"
judg_2010_13,er_pm,22,section in 1973,"{'start': 254, 'end': 269, 'label': 'LAW'}"
judg_2010_13,er_pm,22,section (3) of,"{'start': 357, 'end': 371, 'label': 'LAW'}"
judg_2010_13,er_pm,23,Section 346 (3) are,"{'start': 102, 'end': 121, 'label': 'LAW'}"
judg_2010_13,er_pm,23,Section 346 of the,"{'start': 866, 'end': 884, 'label': 'LAW'}"
judg_2010_13,er_pm,24,"section, the","{'start': 21, 'end': 33, 'label': 'LAW'}"
judg_2010_13,er_pm,24,section have elapsed,"{'start': 136, 'end': 156, 'label': 'LAW'}"
judg_2010_13,er_pm,25,Section 349 (4) of,"{'start': 520, 'end': 538, 'label': 'LAW'}"
judg_2010_13,er_pm,30,Section 349 (4) of,"{'start': 361, 'end': 379, 'label': 'LAW'}"
judg_2010_13,er_pm,13, Criminal Procedure and Evidence Code,"{'start': 207, 'end': 244, 'label': 'LAWNAME'}"
judg_2010_13,er_pm,19, Criminal Procedure and Evidence Code,"{'start': 207, 'end': 244, 'label': 'LAWNAME'}"
judg_2010_14,spacy,9,Criminal Application 15 of 2010,"{'start': 279, 'end': 310, 'label': 'LAW'}"
judg_2010_15,spacy,2,Section 278,"{'start': 103, 'end': 114, 'label': 'LAW'}"
judg_2010_15,spacy,2,Section 286,"{'start': 128, 'end': 139, 'label': 'LAW'}"
judg_2010_15,spacy,2,the Penal Code,"{'start': 147, 'end': 161, 'label': 'LAW'}"
judg_2010_15,spacy,2,Section 364,"{'start': 228, 'end': 239, 'label': 'LAW'}"
judg_2010_15,spacy,2,the Penal Code,"{'start': 255, 'end': 269, 'label': 'LAW'}"
judg_2010_15,spacy,4,the Penal Code,"{'start': 184, 'end': 198, 'label': 'LAW'}"
judg_2010_15,spacy,28,Section 364,"{'start': 36, 'end': 47, 'label': 'LAW'}"
judg_2010_15,spacy,28,the Penal Code,"{'start': 67, 'end': 81, 'label': 'LAW'}"
judg_2010_15,spacy,28,the Penal Code,"{'start': 1098, 'end': 1112, 'label': 'LAW'}"
judg_2010_15,spacy,28,the Penal Code,"{'start': 1241, 'end': 1255, 'label': 'LAW'}"
judg_2010_15,spacy,28,Section 364(b,"{'start': 1326, 'end': 1339, 'label': 'LAW'}"
judg_2010_15,spacy,28,the Penal Code,"{'start': 1344, 'end': 1358, 'label': 'LAW'}"
judg_2010_15,spacy,29,Section 278,"{'start': 98, 'end': 109, 'label': 'LAW'}"
judg_2010_15,spacy,29,Section 286(1,"{'start': 123, 'end': 136, 'label': 'LAW'}"
judg_2010_15,spacy,29,the Penal Code,"{'start': 141, 'end': 155, 'label': 'LAW'}"
judg_2010_15,spacy,29,Section 278,"{'start': 157, 'end': 168, 'label': 'LAW'}"
judg_2010_15,spacy,31,Section 286(1,"{'start': 6, 'end': 19, 'label': 'LAW'}"
judg_2010_15,spacy,33,section 271,"{'start': 87, 'end': 98, 'label': 'LAW'}"
judg_2010_15,spacy,33,the Penal Code,"{'start': 102, 'end': 116, 'label': 'LAW'}"
judg_2010_15,spacy,38,the Penal Code,"{'start': 133, 'end': 147, 'label': 'LAW'}"
judg_2010_15,spacy,39,Section 364,"{'start': 569, 'end': 580, 'label': 'LAW'}"
judg_2010_15,spacy,39,the Penal Code,"{'start': 588, 'end': 602, 'label': 'LAW'}"
judg_2010_15,spacy,39,Section 364,"{'start': 617, 'end': 628, 'label': 'LAW'}"
judg_2010_15,spacy,39,the Penal Code,"{'start': 636, 'end': 650, 'label': 'LAW'}"
judg_2010_15,spacy,40,Section 364,"{'start': 0, 'end': 11, 'label': 'LAW'}"
judg_2010_15,spacy,40,the Penal Code,"{'start': 15, 'end': 29, 'label': 'LAW'}"
judg_2010_15,spacy,46,Section 364,"{'start': 687, 'end': 698, 'label': 'LAW'}"
judg_2010_15,spacy,46,the Penal Code,"{'start': 706, 'end': 720, 'label': 'LAW'}"
judg_2010_15,spacy,46,Section 364,"{'start': 798, 'end': 809, 'label': 'LAW'}"
judg_2010_15,spacy,46,the Penal Code,"{'start': 817, 'end': 831, 'label': 'LAW'}"
judg_2010_15,spacy,47,Section 278,"{'start': 100, 'end': 111, 'label': 'LAW'}"
judg_2010_15,spacy,47,the Penal Code,"{'start': 115, 'end': 129, 'label': 'LAW'}"
judg_2010_15,spacy,47,Section 278,"{'start': 183, 'end': 194, 'label': 'LAW'}"
judg_2010_15,spacy,47,Section 286,"{'start': 208, 'end': 219, 'label': 'LAW'}"
judg_2010_15,spacy,47,the Penal Code,"{'start': 227, 'end': 241, 'label': 'LAW'}"
judg_2010_15,spacy,47,Section 364,"{'start': 368, 'end': 379, 'label': 'LAW'}"
judg_2010_15,spacy,47,the Penal Code,"{'start': 387, 'end': 401, 'label': 'LAW'}"
judg_2010_15,spacy,47,Section 278,"{'start': 468, 'end': 479, 'label': 'LAW'}"
judg_2010_15,spacy,47,Section 286(1,"{'start': 493, 'end': 506, 'label': 'LAW'}"
judg_2010_15,spacy,47,the Penal Code,"{'start': 511, 'end': 525, 'label': 'LAW'}"
judg_2010_15,spacy,47,Section 364,"{'start': 591, 'end': 602, 'label': 'LAW'}"
judg_2010_15,spacy,47,the Penal Code,"{'start': 610, 'end': 624, 'label': 'LAW'}"
judg_2010_15,spacy,50,Section 278,"{'start': 199, 'end': 210, 'label': 'LAW'}"
judg_2010_15,spacy,50,Section 286,"{'start': 224, 'end': 235, 'label': 'LAW'}"
judg_2010_15,spacy,50,the Penal Code and 24 months,"{'start': 243, 'end': 271, 'label': 'LAW'}"
judg_2010_15,spacy,50,Section 364,"{'start': 397, 'end': 408, 'label': 'LAW'}"
judg_2010_15,spacy,50,the Penal Code,"{'start': 424, 'end': 438, 'label': 'LAW'}"
judg_2010_15,spacy,51,Section 339,"{'start': 374, 'end': 385, 'label': 'LAW'}"
judg_2010_15,er_pm,2,Section 278 as read,"{'start': 103, 'end': 122, 'label': 'LAW'}"
judg_2010_15,er_pm,2,Section 286 (1) of,"{'start': 128, 'end': 146, 'label': 'LAW'}"
judg_2010_15,er_pm,2,Section 364 (a) and,"{'start': 228, 'end': 247, 'label': 'LAW'}"
judg_2010_15,er_pm,4,Sections 286 (1) and,"{'start': 156, 'end': 176, 'label': 'LAW'}"
judg_2010_15,er_pm,28,Section 364 (a) and,"{'start': 36, 'end': 55, 'label': 'LAW'}"
judg_2010_15,er_pm,28,Section 364(b) of,"{'start': 1080, 'end': 1097, 'label': 'LAW'}"
judg_2010_15,er_pm,28,Section 364(a) and,"{'start': 1215, 'end': 1233, 'label': 'LAW'}"
judg_2010_15,er_pm,28,Section 364(b) of,"{'start': 1326, 'end': 1343, 'label': 'LAW'}"
judg_2010_15,er_pm,29,Section 278 as read,"{'start': 98, 'end': 117, 'label': 'LAW'}"
judg_2010_15,er_pm,29,Section 286(1) of,"{'start': 123, 'end': 140, 'label': 'LAW'}"
judg_2010_15,er_pm,29,Section 278 provides as,"{'start': 157, 'end': 180, 'label': 'LAW'}"
judg_2010_15,er_pm,31,Section 286(1) provides,"{'start': 6, 'end': 29, 'label': 'LAW'}"
judg_2010_15,er_pm,33,section 271 of the,"{'start': 87, 'end': 105, 'label': 'LAW'}"
judg_2010_15,er_pm,38,Section 364(a) and,"{'start': 107, 'end': 125, 'label': 'LAW'}"
judg_2010_15,er_pm,39,Section 364 (b) of,"{'start': 569, 'end': 587, 'label': 'LAW'}"
judg_2010_15,er_pm,39,Section 364 (a) of,"{'start': 617, 'end': 635, 'label': 'LAW'}"
judg_2010_15,er_pm,40,Section 364 of the,"{'start': 0, 'end': 18, 'label': 'LAW'}"
judg_2010_15,er_pm,46,Section 364 (a) of,"{'start': 687, 'end': 705, 'label': 'LAW'}"
judg_2010_15,er_pm,46,Section 364 (b) of,"{'start': 798, 'end': 816, 'label': 'LAW'}"
judg_2010_15,er_pm,47,Section 278 of the,"{'start': 100, 'end': 118, 'label': 'LAW'}"
judg_2010_15,er_pm,47,Section 278 as read,"{'start': 183, 'end': 202, 'label': 'LAW'}"
judg_2010_15,er_pm,47,Section 286 (1) of,"{'start': 208, 'end': 226, 'label': 'LAW'}"
judg_2010_15,er_pm,47,Section 364 (b) of,"{'start': 368, 'end': 386, 'label': 'LAW'}"
judg_2010_15,er_pm,47,Section 278 as read,"{'start': 468, 'end': 487, 'label': 'LAW'}"
judg_2010_15,er_pm,47,Section 286(1) of,"{'start': 493, 'end': 510, 'label': 'LAW'}"
judg_2010_15,er_pm,47,Section 364 (a) of,"{'start': 591, 'end': 609, 'label': 'LAW'}"
judg_2010_15,er_pm,50,Section 278 as read,"{'start': 199, 'end': 218, 'label': 'LAW'}"
judg_2010_15,er_pm,50,Section 286 (1) of,"{'start': 224, 'end': 242, 'label': 'LAW'}"
judg_2010_15,er_pm,50,Section 364 (a) and,"{'start': 397, 'end': 416, 'label': 'LAW'}"
judg_2010_15,er_pm,51,Section 339 and 340 of,"{'start': 374, 'end': 396, 'label': 'LAW'}"
judg_2010_15,er_pm,2, Penal Code,"{'start': 150, 'end': 161, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,2, Penal Code,"{'start': 258, 'end': 269, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,4, Penal Code,"{'start': 187, 'end': 198, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,28, Penal Code,"{'start': 70, 'end': 81, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,28, Penal Code,"{'start': 1101, 'end': 1112, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,28, Penal Code,"{'start': 1244, 'end': 1255, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,28, Penal Code,"{'start': 1347, 'end': 1358, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,29, Penal Code,"{'start': 144, 'end': 155, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,33, Penal Code,"{'start': 105, 'end': 116, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,38, Penal Code,"{'start': 136, 'end': 147, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,39, Penal Code,"{'start': 591, 'end': 602, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,39, Penal Code,"{'start': 639, 'end': 650, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,40, Penal Code,"{'start': 18, 'end': 29, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,46, Penal Code,"{'start': 709, 'end': 720, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,46, Penal Code,"{'start': 820, 'end': 831, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,47, Penal Code,"{'start': 118, 'end': 129, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,47, Penal Code,"{'start': 230, 'end': 241, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,47, Penal Code,"{'start': 390, 'end': 401, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,47, Penal Code,"{'start': 514, 'end': 525, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,47, Penal Code,"{'start': 613, 'end': 624, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,50, Penal Code,"{'start': 246, 'end': 257, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,50, Penal Code,"{'start': 427, 'end': 438, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,51, Criminal Procedure and Evidence Code,"{'start': 400, 'end': 437, 'label': 'LAWNAME'}"
judg_2010_15,er_pm,52, reserved,"{'start': 84, 'end': 93, 'label': 'LAWNAME'}"
judg_2010_16,spacy,8,Section 42,"{'start': 155, 'end': 165, 'label': 'LAW'}"
judg_2010_16,spacy,9,Section 42,"{'start': 65, 'end': 75, 'label': 'LAW'}"
judg_2010_16,spacy,9,Section 42,"{'start': 157, 'end': 167, 'label': 'LAW'}"
judg_2010_16,spacy,15,Guideline 2,"{'start': 626, 'end': 637, 'label': 'LAW'}"
judg_2010_16,er_pm,8,Section 42 (2) (e) of,"{'start': 155, 'end': 176, 'label': 'LAW'}"
judg_2010_16,er_pm,9,Section 42 (2) (e),"{'start': 65, 'end': 83, 'label': 'LAW'}"
judg_2010_16,er_pm,9,Section 42 (2) (e),"{'start': 157, 'end': 175, 'label': 'LAW'}"
judg_2010_16,er_pm,8, Republic of Malawi Constitution,"{'start': 180, 'end': 212, 'label': 'LAWNAME'}"
judg_2010_16,er_pm,15, Bail Guidelines Act,"{'start': 669, 'end': 689, 'label': 'LAWNAME'}"
judg_2010_17,spacy,2,Section 214,"{'start': 117, 'end': 128, 'label': 'LAW'}"
judg_2010_17,spacy,2,the Penal Code,"{'start': 136, 'end': 150, 'label': 'LAW'}"
judg_2010_17,spacy,12,Section 254,"{'start': 1034, 'end': 1045, 'label': 'LAW'}"
judg_2010_17,spacy,12,the Penal Code,"{'start': 1049, 'end': 1063, 'label': 'LAW'}"
judg_2010_17,spacy,14,Section 339,"{'start': 0, 'end': 11, 'label': 'LAW'}"
judg_2010_17,spacy,15,section 283,"{'start': 477, 'end': 488, 'label': 'LAW'}"
judg_2010_17,spacy,15,the Penal Code,"{'start': 492, 'end': 506, 'label': 'LAW'}"
judg_2010_17,spacy,15,Section 340,"{'start': 517, 'end': 528, 'label': 'LAW'}"
judg_2010_17,spacy,15,Section 339,"{'start': 792, 'end': 803, 'label': 'LAW'}"
judg_2010_17,spacy,16,section 283,"{'start': 287, 'end': 298, 'label': 'LAW'}"
judg_2010_17,spacy,16,the Penal Code,"{'start': 302, 'end': 316, 'label': 'LAW'}"
judg_2010_17,spacy,17,Section 339,"{'start': 226, 'end': 237, 'label': 'LAW'}"
judg_2010_17,spacy,18,Section 340,"{'start': 68, 'end': 79, 'label': 'LAW'}"
judg_2010_17,er_pm,2,Section 214 (a) of,"{'start': 117, 'end': 135, 'label': 'LAW'}"
judg_2010_17,er_pm,5,Sections 339 and 340 of,"{'start': 897, 'end': 920, 'label': 'LAW'}"
judg_2010_17,er_pm,7,Sections 339 and 340 of,"{'start': 1983, 'end': 2006, 'label': 'LAW'}"
judg_2010_17,er_pm,7,sections given that,"{'start': 2130, 'end': 2149, 'label': 'LAW'}"
judg_2010_17,er_pm,8,Sections 339 and 340 of,"{'start': 88, 'end': 111, 'label': 'LAW'}"
judg_2010_17,er_pm,10,Sections 339 and 340 of,"{'start': 183, 'end': 206, 'label': 'LAW'}"
judg_2010_17,er_pm,12,Section 254 of the,"{'start': 1034, 'end': 1052, 'label': 'LAW'}"
judg_2010_17,er_pm,13,Sections 339 and 340 of,"{'start': 30, 'end': 53, 'label': 'LAW'}"
judg_2010_17,er_pm,13,sections. The,"{'start': 254, 'end': 267, 'label': 'LAW'}"
judg_2010_17,er_pm,13,Sections are worded,"{'start': 268, 'end': 287, 'label': 'LAW'}"
judg_2010_17,er_pm,14,Section 339 (1):,"{'start': 0, 'end': 16, 'label': 'LAW'}"
judg_2010_17,er_pm,15,section the term,"{'start': 380, 'end': 396, 'label': 'LAW'}"
judg_2010_17,er_pm,15,section 283 of the,"{'start': 477, 'end': 495, 'label': 'LAW'}"
judg_2010_17,er_pm,15,Section 340 (1 ):,"{'start': 517, 'end': 534, 'label': 'LAW'}"
judg_2010_17,er_pm,15,"Section 339, to undergo","{'start': 792, 'end': 815, 'label': 'LAW'}"
judg_2010_17,er_pm,16,sections 15 and 16,"{'start': 22, 'end': 40, 'label': 'LAW'}"
judg_2010_17,er_pm,16,sections. (3),"{'start': 167, 'end': 180, 'label': 'LAW'}"
judg_2010_17,er_pm,16,section the term,"{'start': 189, 'end': 205, 'label': 'LAW'}"
judg_2010_17,er_pm,16,section 283 of the,"{'start': 287, 'end': 305, 'label': 'LAW'}"
judg_2010_17,er_pm,17,sections. Appellant,"{'start': 100, 'end': 119, 'label': 'LAW'}"
judg_2010_17,er_pm,17,Section 339 of the,"{'start': 226, 'end': 244, 'label': 'LAW'}"
judg_2010_17,er_pm,18,Section 340 of the,"{'start': 68, 'end': 86, 'label': 'LAW'}"
judg_2010_17,er_pm,2, Penal Code,"{'start': 139, 'end': 150, 'label': 'LAWNAME'}"
judg_2010_17,er_pm,5, Criminal Procedure and Evidence Code,"{'start': 924, 'end': 961, 'label': 'LAWNAME'}"
judg_2010_17,er_pm,7, Criminal Procedure and Evidence Code,"{'start': 2010, 'end': 2047, 'label': 'LAWNAME'}"
judg_2010_17,er_pm,8, Criminal Procedure and Evidence Code,"{'start': 115, 'end': 152, 'label': 'LAWNAME'}"
judg_2010_17,er_pm,10, Criminal Procedure and Evidence Code,"{'start': 210, 'end': 247, 'label': 'LAWNAME'}"
judg_2010_17,er_pm,12, Penal Code,"{'start': 1052, 'end': 1063, 'label': 'LAWNAME'}"
judg_2010_17,er_pm,13, Criminal Procedure and Evidence Code,"{'start': 57, 'end': 94, 'label': 'LAWNAME'}"
judg_2010_17,er_pm,15, Penal Code,"{'start': 495, 'end': 506, 'label': 'LAWNAME'}"
judg_2010_17,er_pm,16, Penal Code,"{'start': 305, 'end': 316, 'label': 'LAWNAME'}"
judg_2010_17,er_pm,18, Criminal Procedure and Evidence Code,"{'start': 86, 'end': 123, 'label': 'LAWNAME'}"
judg_2010_18,spacy,10,The Republic Confirmation,"{'start': 46, 'end': 71, 'label': 'LAW'}"
judg_2010_18,spacy,13,Section 31 1 of the Penal Code,"{'start': 240, 'end': 270, 'label': 'LAW'}"
judg_2010_18,er_pm,4,section 311 of Penal,"{'start': 179, 'end': 199, 'label': 'LAW'}"
judg_2010_18,er_pm,10,Sections 339 and 340 of,"{'start': 1457, 'end': 1480, 'label': 'LAW'}"
judg_2010_18,er_pm,12,Sections 339 and 340 of,"{'start': 110, 'end': 133, 'label': 'LAW'}"
judg_2010_18,er_pm,12,Sections 339 and 340 of,"{'start': 260, 'end': 283, 'label': 'LAW'}"
judg_2010_18,er_pm,13,Section 31 1 of,"{'start': 240, 'end': 255, 'label': 'LAW'}"
judg_2010_18,er_pm,4, Penal Code,"{'start': 193, 'end': 204, 'label': 'LAWNAME'}"
judg_2010_18,er_pm,12, Criminal Procedure and Evidence Code,"{'start': 137, 'end': 174, 'label': 'LAWNAME'}"
judg_2010_18,er_pm,12, Criminal Procedure and Evidence Code,"{'start': 287, 'end': 324, 'label': 'LAWNAME'}"
