judg_2011_12,er_pm,85,section 209 of the Pena/ Code,86,115,Thus the court found Chakwera Jalisoni not guilty of the charge of murder contrary to section 209 of the Pena/ Code and thereby —acquitted40 im accord i ng/y.
judg_2011_12,er_pm,86,section 209 of the Pena/ Code,87,116,The court likewise found Shadreck Banda not guilty of the charge of murder contrary to section 209 of the Pena/ Code and thereby acquitted him accordingly.
judg_2011_13,er_pm,3,Section 209 of the Penal Code,211,240,"Introduction The accused person in this matter Trywell Mziya male aged 30 from Muzipasi Mziya Village, T/A Chindi in Mzimba District was arrested by the police and charged with the offence of murder contrary to Section 209 of the Penal Code (Cap 7:01) of the Laws of Malawi. It has been alleged by the State that the accused on or about the 27th day of May 2006 at Muzipasi Mziya Village in the District of Mzimba with malice aforethought cause the death of Temwanani Mziya. The accused denied the charge and the matter went to trial."
judg_2011_13,er_pm,13, Criminal Procedure and Evidence Code,203,240,"Prima Facie Case The position has now changed. Prior to the directive by the Minister of the Government of Malawi responsible for Justice to suspend jury trials in homicide cases, a trial court under the Criminal Procedure and Evidence Code was duty bound at the close of the prosecution's case to call upon the accused to make a defence. The trial court was under no obligation at law to make a finding of a case to answer. Section 313 of the Criminal Procedure and Evidence Code (herein after referred to as the CP&EC) provides:"
judg_2011_13,er_pm,13,Section 313 of the Criminal Procedure and Evidence Code,425,480,"Prima Facie Case The position has now changed. Prior to the directive by the Minister of the Government of Malawi responsible for Justice to suspend jury trials in homicide cases, a trial court under the Criminal Procedure and Evidence Code was duty bound at the close of the prosecution's case to call upon the accused to make a defence. The trial court was under no obligation at law to make a finding of a case to answer. Section 313 of the Criminal Procedure and Evidence Code (herein after referred to as the CP&EC) provides:"
judg_2011_13,er_pm,13, CP&EC,513,519,"Prima Facie Case The position has now changed. Prior to the directive by the Minister of the Government of Malawi responsible for Justice to suspend jury trials in homicide cases, a trial court under the Criminal Procedure and Evidence Code was duty bound at the close of the prosecution's case to call upon the accused to make a defence. The trial court was under no obligation at law to make a finding of a case to answer. Section 313 of the Criminal Procedure and Evidence Code (herein after referred to as the CP&EC) provides:"
judg_2011_13,er_pm,15,Section 294 (2) of the CP&EC,116,144,"Now that a directive was issued and duly gazetted in reference to homicide trials, a High Court is duty bound under Section 294 (2) of the CP&EC to use the procedures followed by subordinate courts in criminal matters with necessary modifications. In a criminal trial before a subordinate court, a court must make a finding of case or no case to answer. In answer to that question a court may acquit or call upon the accused to make a defence."
judg_2011_13,er_pm,17,Section 294 (2) of the CP&EC,184,212, if there was a case to answer or not without making formal submissions. This decision was made as a necessity to save on time. This was the modification that was made in pursuance to Section 294 (2) of the CP&EC.
judg_2011_13,er_pm,21, CP&EC,268,274," Law and Evidence. Burden and Standard of Proof It is trite law that in this matter the State is duty bound to prove each and every element of this offence and the standard required by the criminal law is beyond a reasonable doubt. The relevant provision is S. 187(1), CP&EC."
judg_2011_13,er_pm,25,Section 209 of the Penal Code,96,125,The Elements For the State to succeed in this case they must prove the following elements under Section 209 of the Penal Code (Cap 7:01) of the Laws of Malawi;
judg_2011_13,er_pm,28,Section 208 of the Penal Code,253,282," The State must therefore prove that a person has died under circumstances not amounting to natural causes. Secondly the State must show that it was the accused who caused the death with malice aforethought as opposed to accidental/unlawful death under Section 208 of the Penal Code. Malice aforethought which is the mens rea for murder has been defined in Section 212 of the Penal Code as an intention to cause the death of or to do grievous harm to any person, whether such person is the person actually killed."
judg_2011_13,er_pm,28,Section 212 of the Penal Code,357,386," The State must therefore prove that a person has died under circumstances not amounting to natural causes. Secondly the State must show that it was the accused who caused the death with malice aforethought as opposed to accidental/unlawful death under Section 208 of the Penal Code. Malice aforethought which is the mens rea for murder has been defined in Section 212 of the Penal Code as an intention to cause the death of or to do grievous harm to any person, whether such person is the person actually killed."
judg_2011_13,er_pm,35,Section 176 CP & EC,174,193,Admissions by the accused It is trite law that statements of admission by the accused are admissible in evidence but the court must be satisfied that conditions laid down is Section 176 CP & EC are met before attaching any weight to them. Section 176 provides.
judg_2011_13,er_pm,35,Section 176 provides.,239,260,Admissions by the accused It is trite law that statements of admission by the accused are admissible in evidence but the court must be satisfied that conditions laid down is Section 176 CP & EC are met before attaching any weight to them. Section 176 provides.
judg_2011_13,er_pm,44,Constitution,574,586,"My very elder brother Mtambo, J as he was then called, stated in Rep. vs. Hara [1993] 16(2) MLR 725 that it is settled law that when a confession is retracted the court must consider whether there is evidence external to the confession which corroborates it or with which it is consistent, before the court can be satisfied beyond reasonable doubt that the contents of the confession are materially true. My elder brother Chikopa, J. has different views. In Rep. vs. WatEQn-Cåau.ula Conf. Case NO: 149 of 2001 he disagreed with the current position at law vis-å-vis the new Constitution. He cited Section 42 (2) (c) of the same which provides that every person arrested for the alleged commission of an offence shall inter a/ia have the right:"
judg_2011_13,er_pm,44,Section 42 (2) (c) of,597,618,"My very elder brother Mtambo, J as he was then called, stated in Rep. vs. Hara [1993] 16(2) MLR 725 that it is settled law that when a confession is retracted the court must consider whether there is evidence external to the confession which corroborates it or with which it is consistent, before the court can be satisfied beyond reasonable doubt that the contents of the confession are materially true. My elder brother Chikopa, J. has different views. In Rep. vs. WatEQn-Cåau.ula Conf. Case NO: 149 of 2001 he disagreed with the current position at law vis-å-vis the new Constitution. He cited Section 42 (2) (c) of the same which provides that every person arrested for the alleged commission of an offence shall inter a/ia have the right:"
judg_2011_13,er_pm,46,Section 176 CP&EC is,46,66,"In this regard Chikopa, J is of the view that Section 176 CP&EC is caught up by Section 42 (2) (c) of the Constitution and that the cases of Chiphaka and others are today bad law."
judg_2011_13,er_pm,46,Section 42 (2) (c) of,80,101,"In this regard Chikopa, J is of the view that Section 176 CP&EC is caught up by Section 42 (2) (c) of the Constitution and that the cases of Chiphaka and others are today bad law."
judg_2011_13,er_pm,46,Constitution,106,118,"In this regard Chikopa, J is of the view that Section 176 CP&EC is caught up by Section 42 (2) (c) of the Constitution and that the cases of Chiphaka and others are today bad law."
judg_2011_13,er_pm,48,Section 176 CP&EC with,244,266, deciding whether there was compulsion or that the suspect is merely telling lies. In the yesteryears this question could have been answered by conducting a trial within a trial. In my view the trial court must simply balance the provisions of Section 176 CP&EC with the current provisions of the Constitution to ensure uniformity and harmony of laws.
judg_2011_13,er_pm,48,the Constitution to ensure uniformity and harmony,293,342, deciding whether there was compulsion or that the suspect is merely telling lies. In the yesteryears this question could have been answered by conducting a trial within a trial. In my view the trial court must simply balance the provisions of Section 176 CP&EC with the current provisions of the Constitution to ensure uniformity and harmony of laws.
judg_2011_13,er_pm,51,Section 244 (1) and,346,365,it. Corroboration evidence must therefore come from a source which is independent of the witness whose evidence requires corroboration. The court should as a matter of practice and not law warn itself of the dangers of convicting the accused in the absence of corroboration. Corroboration in practice is different from corroboration in law. (See Section 244 (1) and (2) of CP&EC)
judg_2011_13,er_pm,51, CP&EC,372,378,it. Corroboration evidence must therefore come from a source which is independent of the witness whose evidence requires corroboration. The court should as a matter of practice and not law warn itself of the dangers of convicting the accused in the absence of corroboration. Corroboration in practice is different from corroboration in law. (See Section 244 (1) and (2) of CP&EC)
judg_2011_13,er_pm,60,Section 13 of the Penal Code,114,142,Possible Defence The accused stated in his caution statement that he was too drunk to realize what was happening. Section 13 of the Penal Code is clear. Intoxication is not a defence unless it can be shown that such intoxication had caused the person so charged not to know that the thing complained of was wrong or that he did not know what he was doing. Secondly intoxication is a defence if it was caused without the consent of the person charged and by the negligent or malicious act of another. Thirdly intoxication is a defence if it causes temporary insanity and the onus to prove this point lies on the accused. Has the accused led evidence on a balance of probabilities that any of the above applied to him? I find none. He knew what he doing by insulting and fighting with his own family. In the end he killed his own father.
judg_2011_14,er_pm,3,Section 209 of the Penal Code,12,41,contrary to Section 209 of the Penal Code (Cap. 7:01
judg_2011_14,er_pm,29,Section 42 (2) (f),7,25, under Section 42 (2) (f) (iii) of the Constitution of the
judg_2011_14,er_pm,29,the Constitution of the,35,58, under Section 42 (2) (f) (iii) of the Constitution of the
judg_2011_14,er_pm,242,Section 212 of the Penal Code,13,42,according to Section 212 of the Penal Code malice
judg_2011_14,er_pm,263,"Section 212 (a),(b) and",17,40,"understanding of Section 212 (a),(b) and (c) of the"
judg_2011_14,er_pm,264,Penal Code.,0,11,Penal Code. It was also her submission thus on behalf
judg_2011_14,er_pm,269,Section 212 of,39,53,with malice aforethought as defined in Section 212 of
judg_2011_14,er_pm,270,the Penal Code,0,14,the Penal Code.
judg_2011_14,er_pm,289,IMLR 26 per Mwaungulu,22,43,"—vs — Republic (1995) IMLR 26 per Mwaungulu, J at"
judg_2011_14,er_pm,339,Sections 17 and 213 of,0,22,Sections 17 and 213 of the Penal Code relating to self-
judg_2011_14,er_pm,339,the Penal Code,23,37,Sections 17 and 213 of the Penal Code relating to self-
judg_2011_14,er_pm,369,Section 213 of the,28,46,act of provocation and that Section 213 of the Penal
judg_2011_14,er_pm,400,Section 213 of the Penal Code,0,29,Section 213 of the Penal Code which deals
judg_2011_14,er_pm,409,section shall not,5,22,This section shall not apply unless the Court is
judg_2011_14,er_pm,412,Section 214 of,41,55,"And the term ""provocation"" is defined in Section 214 of"
judg_2011_14,er_pm,413,the Penal Code,0,14,the Penal Code as meaning and including:
judg_2011_14,er_pm,427,Section 214 as meaning,27,49,"""Provocation is defined in Section 214 as meaning"
judg_2011_14,er_pm,433,"Section 213 (1),",0,16,"Section 213 (1), which reduces murder to"
judg_2011_14,er_pm,530,Section 213 (1) of,0,18,Section 213 (1) of the Penal Code.
judg_2011_14,er_pm,530,the Penal Code,19,33,Section 213 (1) of the Penal Code.
judg_2011_14,er_pm,552,Penal Code.,0,11,Penal Code. Section 17 of the Penal Code which deals
judg_2011_14,er_pm,552,Section 17 of the Penal Code,12,40,Penal Code. Section 17 of the Penal Code which deals
judg_2011_14,er_pm,618,Section 209 of the,30,48,person guilty of murder under Section 209 of the Penal
judg_2011_14,er_pm,621,Section 16 of the,30,47,after hearing him in terms of Section 16 of the
judg_2011_15,er_pm,1,Section 209 of the Penal Code,188,217," Introduction The accused in this matter Dyson Msiska aged 50, male, from Manyuzo Village, T/A Mbwana in NkhataBay District was arrested and charged with the offence of murder contrary to Section 209 of the Penal Code (Cap 7:01) of the Laws of Malawi. The allegations were that the accused on or about the 17th July, 2009 at Dungulira Village in NkhataBay District with malice aforethought caused the death of Samuel Singini. He denied the charge."
judg_2011_15,er_pm,11, Criminal Procedure and Evidence Code,174,211," Prima Facie Case Prior to the directive by the Minister of the Government of Malawi responsible for Justice to suspend jury trials in homicide cases, a trial court under the Criminal Procedure and Evidence Code was duty bound at the close of the prosecution's case to call upon the accused to make a defence notwithstanding that a prima facie had not been made out. The trial court was under no obligation at law to make a finding of case or no case to answer. Section 313 of the Criminal Procedure and Evidence Code (herein after referred to as the CP&EC) provides:"
judg_2011_15,er_pm,11,Section 313 of the Criminal Procedure and Evidence Code,462,517," Prima Facie Case Prior to the directive by the Minister of the Government of Malawi responsible for Justice to suspend jury trials in homicide cases, a trial court under the Criminal Procedure and Evidence Code was duty bound at the close of the prosecution's case to call upon the accused to make a defence notwithstanding that a prima facie had not been made out. The trial court was under no obligation at law to make a finding of case or no case to answer. Section 313 of the Criminal Procedure and Evidence Code (herein after referred to as the CP&EC) provides:"
judg_2011_15,er_pm,11, CP&EC,550,556," Prima Facie Case Prior to the directive by the Minister of the Government of Malawi responsible for Justice to suspend jury trials in homicide cases, a trial court under the Criminal Procedure and Evidence Code was duty bound at the close of the prosecution's case to call upon the accused to make a defence notwithstanding that a prima facie had not been made out. The trial court was under no obligation at law to make a finding of case or no case to answer. Section 313 of the Criminal Procedure and Evidence Code (herein after referred to as the CP&EC) provides:"
judg_2011_15,er_pm,13,Section 294 (2) of the CP&EC,146,174,"The position has now changed. Now that a directive was issued and duly gazetted in reference to homicide trials, a High Court is duty bound under Section 294 (2) of the CP&EC to use the procedures followed by subordinate courts in criminal matters with necessary modifications. In a criminal trial before subordinate court, a court must make a finding of case or no case to answer. In answer to that question a court may acquit or call upon the accused to make a defence."
judg_2011_15,er_pm,14,Section 294 (2) of the CP&EC,498,526,The test is based on those pieces of evidence which a reasonable tribunal properly directing its mind to the law and evidence would convict in the event that the accused makes no reply in his defence. Before this trial had commenced both the State and the Defence had agreed with the Court in Chambers to proceed and rule if there was a case to answer or not without formal submissions. This decision was made as a necessity to save on time. This was the modification that was made in pursuance to Section 294 (2) of the CP&EC.
judg_2011_15,er_pm,20,"Section 187(1), CP&EC",239,260,"Burden and Standard of Proof It is trite law that in this matter the State is duty bound to prove each and every element of this offence and the standard required by the criminal law is beyond a reasonable doubt. The relevant provision is Section 187(1), CP&EC."
judg_2011_15,er_pm,25,Section 209 of the Penal Code,96,125,The Elements For the State to succeed in this case they must prove the following elements under Section 209 of the Penal Code (Cap 7:01) of the Laws of Malawi;
judg_2011_15,er_pm,28,Section 208 of the Penal Code,252,281,"The State must therefore prove that a person has died under circumstances not amounting to natural causes. Secondly the State must show that it was the accused who caused the death with malice aforethought as opposed to accidental/unlawful death under Section 208 of the Penal Code. Malice aforethought which is the mens reafor murder has been defined in Section 212 of the Penal Code as an intention to cause the death of or to do grievous harm to any person, whether such person is the person actually killed."
judg_2011_15,er_pm,28,Section 212 of the Penal Code,355,384,"The State must therefore prove that a person has died under circumstances not amounting to natural causes. Secondly the State must show that it was the accused who caused the death with malice aforethought as opposed to accidental/unlawful death under Section 208 of the Penal Code. Malice aforethought which is the mens reafor murder has been defined in Section 212 of the Penal Code as an intention to cause the death of or to do grievous harm to any person, whether such person is the person actually killed."
judg_2011_15,er_pm,32,Section 176 CP & EC,172,191, Statement of Admission It is trite law that statements of admission by the accused are admissible in evidence but the court must be satisfied that conditions laid down is Section 176 CP & EC are met before attaching any weight to them. Section 176 provides.
judg_2011_15,er_pm,32,Section 176 provides.,237,258, Statement of Admission It is trite law that statements of admission by the accused are admissible in evidence but the court must be satisfied that conditions laid down is Section 176 CP & EC are met before attaching any weight to them. Section 176 provides.
judg_2011_15,er_pm,42,Constitution,400,412,"consider whether there is evidence external to the confession which corroborates it or with which it is consistent, before the court can be satisfied beyond reasonable doubt that the contents of the confession are materially true. My elder brother Chikopa, J. has different views. In Rep. vs. Watson Chavu/a Conf. Case NO: 149 of 2001 he disagreed with the current position at law vis-å- vis the new Constitution. He cited Section 42 (2) (c) of the same which"
judg_2011_15,er_pm,42,Section 42 (2) (c) of,423,444,"consider whether there is evidence external to the confession which corroborates it or with which it is consistent, before the court can be satisfied beyond reasonable doubt that the contents of the confession are materially true. My elder brother Chikopa, J. has different views. In Rep. vs. Watson Chavu/a Conf. Case NO: 149 of 2001 he disagreed with the current position at law vis-å- vis the new Constitution. He cited Section 42 (2) (c) of the same which"
judg_2011_15,er_pm,44,Section 176 CP&EC is,46,66,"In this regard Chikopa, J is of the view that Section 176 CP&EC is caught up by Section 42 (2) (c) of the Constitution and that the cases of Chiphaka and others are today bad law."
judg_2011_15,er_pm,44,Section 42 (2) (c) of,80,101,"In this regard Chikopa, J is of the view that Section 176 CP&EC is caught up by Section 42 (2) (c) of the Constitution and that the cases of Chiphaka and others are today bad law."
judg_2011_15,er_pm,44,Constitution,106,118,"In this regard Chikopa, J is of the view that Section 176 CP&EC is caught up by Section 42 (2) (c) of the Constitution and that the cases of Chiphaka and others are today bad law."
judg_2011_15,er_pm,45,Section 176 CP&EC with,460,482,The position is therefore that where there is no evidence of compulsion the court should then consider whether the same was made by the accused and whether it is materially true. The question of course becomes one of deciding whether there was compulsion or that the suspect is merely telling lies. In the yesteryears this question could have been answered by conducting a trial within a trial. In my view the trial court must simply balance the provisions of Section 176 CP&EC with the current provisions of the Constitution to ensure uniformity and harmony of laws.
judg_2011_15,er_pm,45,the Constitution to ensure uniformity and harmony,509,558,The position is therefore that where there is no evidence of compulsion the court should then consider whether the same was made by the accused and whether it is materially true. The question of course becomes one of deciding whether there was compulsion or that the suspect is merely telling lies. In the yesteryears this question could have been answered by conducting a trial within a trial. In my view the trial court must simply balance the provisions of Section 176 CP&EC with the current provisions of the Constitution to ensure uniformity and harmony of laws.
judg_2011_15,er_pm,49,Section 244 (1) and,357,376, committed it. Corroboration evidence must therefore come from a source which is independent of the witness whose evidence requires corroboration. The court should as a matter of practice and not law warn itself of the dangers of convicting the accused in the absence of corroboration. Corroboration in practice is different from corroboration in law. (See Section 244 (1) and (2) of CP&EC)
judg_2011_15,er_pm,49, CP&EC,383,389, committed it. Corroboration evidence must therefore come from a source which is independent of the witness whose evidence requires corroboration. The court should as a matter of practice and not law warn itself of the dangers of convicting the accused in the absence of corroboration. Corroboration in practice is different from corroboration in law. (See Section 244 (1) and (2) of CP&EC)
judg_2011_15,er_pm,56,"Section 214, Penal Code",111,134,"Sudden Provocation? From the evidence can the Court impute that the accused was provoked within the meaning in Section 214, Penal Code? The allegations that the wife was having an affair have been substantiated. It was not the first time for the wife to commit adultery. She had done the same in 2003. This time around the accused confronted his wife and she admitted the affair. The accused was very angry and he decided to deal with the deceased and he met him and killed him on the same day. Was he provoked within the meaning at law? Section 213, Penal Code reduces a charge of murder to one of manslaughter if the accused kills"
judg_2011_15,er_pm,56,"Section 213, Penal Code",538,561,"Sudden Provocation? From the evidence can the Court impute that the accused was provoked within the meaning in Section 214, Penal Code? The allegations that the wife was having an affair have been substantiated. It was not the first time for the wife to commit adultery. She had done the same in 2003. This time around the accused confronted his wife and she admitted the affair. The accused was very angry and he decided to deal with the deceased and he met him and killed him on the same day. Was he provoked within the meaning at law? Section 213, Penal Code reduces a charge of murder to one of manslaughter if the accused kills"
judg_2011_15,er_pm,57,section would constitute,40,64," under circumstances which but for this section would constitute murder, does the act which causes death in the heat of passion caused by sudden provocation."
judg_2011_15,er_pm,58,"Section 214, Penal Code",0,23,"Section 214, Penal Code defines provocation as:"
judg_2011_15,er_pm,60,section 214 Penal Code,455,477,"Can an ordinary person be provoked by a story that his wife is having an affair with another man? Can such a story deprive him the power of self control? Was this a wrongful act or insult to the accused? It will be a sorry day for justice if the Court were to decide otherwise. The body of a wife is a sacred temple which must only be accessed by a lawful husband to the exclusion of all others. I find that the accused was provoked within the meaning in section 214 Penal Code. Section 150 (2) CP&EC provides that: When a person is charged with an offence and the facts are proved which reduces it to a minor offence he may be convicted of the minor offence although he was not charged with it. I therefore reduce the charge from murder to one of manslaughter within the mandate in section 213, Penal Code. The accused had committed this offence in the heat of passion after a sudden provocation offered by both his wife and the deceased."
judg_2011_15,er_pm,60,Section 150 (2) CP&EC,479,500,"Can an ordinary person be provoked by a story that his wife is having an affair with another man? Can such a story deprive him the power of self control? Was this a wrongful act or insult to the accused? It will be a sorry day for justice if the Court were to decide otherwise. The body of a wife is a sacred temple which must only be accessed by a lawful husband to the exclusion of all others. I find that the accused was provoked within the meaning in section 214 Penal Code. Section 150 (2) CP&EC provides that: When a person is charged with an offence and the facts are proved which reduces it to a minor offence he may be convicted of the minor offence although he was not charged with it. I therefore reduce the charge from murder to one of manslaughter within the mandate in section 213, Penal Code. The accused had committed this offence in the heat of passion after a sudden provocation offered by both his wife and the deceased."
judg_2011_15,er_pm,60,"section 213, Penal Code",783,806,"Can an ordinary person be provoked by a story that his wife is having an affair with another man? Can such a story deprive him the power of self control? Was this a wrongful act or insult to the accused? It will be a sorry day for justice if the Court were to decide otherwise. The body of a wife is a sacred temple which must only be accessed by a lawful husband to the exclusion of all others. I find that the accused was provoked within the meaning in section 214 Penal Code. Section 150 (2) CP&EC provides that: When a person is charged with an offence and the facts are proved which reduces it to a minor offence he may be convicted of the minor offence although he was not charged with it. I therefore reduce the charge from murder to one of manslaughter within the mandate in section 213, Penal Code. The accused had committed this offence in the heat of passion after a sudden provocation offered by both his wife and the deceased."
judg_2011_15,er_pm,61,section 208 Penal Code,330,352, Conclusion In these premises therefore I find that the State has managed to prove the case against the accused beyond a reasonable doubt. His defence of alibi entered by him and his wife was a mere sham to free himself from the crime and the consequences thereof. I therefore find him guilty of the offence of manslaughter under section 208 Penal Code and I proceed to convict him accordingly.
judg_2011_16,er_pm,5,Section 42(2)(e) of,87,106,"There is no doubt in my mind that the Applicant as an accused person has a right under Section 42(2)(e) of the Constitution of the Republic of Malawi to be released from custody with or without bail unless the interests of justice require otherwise. It is also trite law that the right to bail, which is stipulated in Section 42(2)(e) of the Constitution, is not an absolute right but is, as provided in the section itself, subject to the interests of justice. It is also trite law that the burden of showing that it would not be in the interests of justice that the accused person be granted bail rests on the State which must give reasons in support of the assertion see: FADWECK MVAHE V THE REPUBLIC MSCA Criminal Appeal No. 25 of 2005 (unreported) The"
judg_2011_16,er_pm,5,the Constitution of the Republic of Malawi,107,149,"There is no doubt in my mind that the Applicant as an accused person has a right under Section 42(2)(e) of the Constitution of the Republic of Malawi to be released from custody with or without bail unless the interests of justice require otherwise. It is also trite law that the right to bail, which is stipulated in Section 42(2)(e) of the Constitution, is not an absolute right but is, as provided in the section itself, subject to the interests of justice. It is also trite law that the burden of showing that it would not be in the interests of justice that the accused person be granted bail rests on the State which must give reasons in support of the assertion see: FADWECK MVAHE V THE REPUBLIC MSCA Criminal Appeal No. 25 of 2005 (unreported) The"
judg_2011_16,er_pm,5,Section 42(2)(e) of,318,337,"There is no doubt in my mind that the Applicant as an accused person has a right under Section 42(2)(e) of the Constitution of the Republic of Malawi to be released from custody with or without bail unless the interests of justice require otherwise. It is also trite law that the right to bail, which is stipulated in Section 42(2)(e) of the Constitution, is not an absolute right but is, as provided in the section itself, subject to the interests of justice. It is also trite law that the burden of showing that it would not be in the interests of justice that the accused person be granted bail rests on the State which must give reasons in support of the assertion see: FADWECK MVAHE V THE REPUBLIC MSCA Criminal Appeal No. 25 of 2005 (unreported) The"
judg_2011_16,er_pm,5,Constitution,342,354,"There is no doubt in my mind that the Applicant as an accused person has a right under Section 42(2)(e) of the Constitution of the Republic of Malawi to be released from custody with or without bail unless the interests of justice require otherwise. It is also trite law that the right to bail, which is stipulated in Section 42(2)(e) of the Constitution, is not an absolute right but is, as provided in the section itself, subject to the interests of justice. It is also trite law that the burden of showing that it would not be in the interests of justice that the accused person be granted bail rests on the State which must give reasons in support of the assertion see: FADWECK MVAHE V THE REPUBLIC MSCA Criminal Appeal No. 25 of 2005 (unreported) The"
judg_2011_16,er_pm,5,"section itself,",408,423,"There is no doubt in my mind that the Applicant as an accused person has a right under Section 42(2)(e) of the Constitution of the Republic of Malawi to be released from custody with or without bail unless the interests of justice require otherwise. It is also trite law that the right to bail, which is stipulated in Section 42(2)(e) of the Constitution, is not an absolute right but is, as provided in the section itself, subject to the interests of justice. It is also trite law that the burden of showing that it would not be in the interests of justice that the accused person be granted bail rests on the State which must give reasons in support of the assertion see: FADWECK MVAHE V THE REPUBLIC MSCA Criminal Appeal No. 25 of 2005 (unreported) The"
judg_2011_16,er_pm,7,Guidelines) Act,745,760,"The State in discharging the burden reposed on them, as aforesaid, has contended that since the Applicant is currently answering multiple charges of car theft it would be better to tread cautiously by letting him answer while he is on remand since recapturing him would be difficult if he runs away bearing in mind that most stolen cars are sold in the neighbouring countries and that it would be easy for the Applicant to cross borders without even the is also the State's necessary accompanying documents. contention that there is even greater fear that, assuming the Applicant is indeed the one who stole the cars, releasing him to the streets would even pose more danger to car owners in Malawi. The State are generally relying on the Bail (Guidelines) Act, (Cap.8:05 of the Laws of Malawi) which they contend guides the court to deny bail in circumstances like those obtaining in the instant case."
